Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,thuiszorgprotocollen.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.thuiszorgprotocollen.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.thuiszorgprotocollen.laurens.nl.txt
http,80,toegangsportaal.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.toegangsportaal.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.toegangsportaal.laurens.nl.txt
http,80,uitbureau.laurens.nl,Successful,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.uitbureau.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.uitbureau.laurens.nl.txt
http,80,uitwijk.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.uitwijk.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.uitwijk.laurens.nl.txt
http,80,vrijwilligers.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.vrijwilligers.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.vrijwilligers.laurens.nl.txt
http,80,web01.laurens.nl,Successful,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.web01.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.web01.laurens.nl.txt
http,80,webfilemanager.laurens.nl,BadStatus,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.webfilemanager.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.webfilemanager.laurens.nl.txt
http,80,webmail.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.webmail.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.webmail.laurens.nl.txt
http,80,werkenbij.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.werkenbij.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.werkenbij.laurens.nl.txt
http,80,wifi.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.wifi.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.wifi.laurens.nl.txt
http,80,ww.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.ww.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.ww.laurens.nl.txt
http,80,www.eigenzorg.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.www.eigenzorg.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.eigenzorg.laurens.nl.txt
http,80,www.exbtw.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.www.exbtw.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.exbtw.laurens.nl.txt
http,80,www.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.www.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.laurens.nl.txt
http,80,www.leerhuisnah.laurens.nl,Successful,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.uitbureau.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.leerhuisnah.laurens.nl.txt
http,80,www.proactive.laurens.nl,BadStatus,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.www.proactive.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.proactive.laurens.nl.txt
http,80,www.www.laurens.nl,BadStatus,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.www.www.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.www.www.laurens.nl.txt
